Species	MaxT	MinT	lng	lat	bed_info	FAMILY
Puma_concolor	0.126	0.0117	-41	-10	1087322	Felidae
Panthera_onca	0.126	0.0117	-41	-10	1087323	Felidae
Conepatus_semistriatus	0.126	0.0117	-41	-10	1087324	Mephitidae
Conepatus_semistriatus	0.126	0	-41	-12	1087327	Mephitidae
Panthera_onca	0.126	0	-40	-10	1087330	Felidae
Panthera_onca	2.588	0	-56	-21	1089561	Felidae
Pseudaelurus_quadridentatus	15.97	13.82	10	48	1091844	Felidae
Felis_silvestris	2.588	0.0117	18	-32	1106778	Felidae
Puma_concolor	0.126	0.0117	-69	-52	1115208	Felidae
Panthera_atrox	0.126	0.0117	-69	-52	1115209	Felidae
Amphicyon_major	15.97	11.608	0	48	1129991	Amphicyonidae
Crocuta_crocuta	0.781	0.126	102	15	1131117	Hyaenidae
Tomarctus_brevirostris	20.43	15.97	-79	9	1136429	Canidae
Smilodon_gracilis	3.6	0.781	-63	9	1137415	Felidae
Panthera_atrox	0.126	0.0117	-81	-4	1139437	Felidae
Panthera_onca	2.588	0	-48	-24	1153831	Felidae
Pseudocyon_sansaniensis	20.44	15.97	0	44	1156794	Amphicyonidae
Haplocyonoides_mordax	20.44	15.97	0	41	1156796	Amphicyonidae
Plesiogale_angustifrons	20.44	15.97	0	60	1156811	Mustelidae
Stromeriella_franconica	20.44	15.97	0	48	1156812	Procyonidae
Trochictis_carbonaria	20.44	15.97	0	47	1156815	Mustelidae
Pseudocyon_sansaniensis	15.97	13.82	0	44	1156832	Amphicyonidae
Hemicyon_sansaniensis	15.97	13.82	0	39	1156834	Ursidae
Ursavus_brevirhinus	15.97	13.82	0	47	1156835	Ursidae
Nimravides_catacopsis	10.3	4.9	-100	39	1178877	Felidae
Nimravides_catacopsis	10.3	4.9	-99	37	1178878	Felidae
Amphimachairodus_coloradensis	10.3	4.9	-99	37	1178879	Felidae
Nimravides_pedionomus	13.6	10.3	-100	42	1178880	Felidae
Nimravides_catacopsis	10.3	4.9	-99	37	1178881	Felidae
Panthera_onca	2.588	0.0117	-77	-8	1179080	Felidae
Panthera_atrox	0.3	0.012	-118	34	1179856	Felidae
Panthera_blytheae	11.608	3.6	79	31	1181698	Felidae
Panthera_blytheae	11.608	3.6	79	31	1181699	Felidae
Panthera_blytheae	11.608	3.6	79	31	1181700	Felidae
Smilodon_fatalis	0.126	0.0117	-80	33	1185080	Felidae
Canis_armbrusteri	0.126	0.0117	-80	33	1185081	Canidae
Miracinonyx_inexpectatus	0.126	0.0117	-80	33	1185082	Felidae
Canis_dirus	0.3	0.012	-118	34	1186496	Canidae
Canis_lupus	0.3	0.012	-118	34	1186498	Canidae
Canis_latrans	0.3	0.012	-118	34	1186499	Canidae
Canis_latrans	0.3	0.012	-118	34	1186500	Canidae
Urocyon_cinereoargenteus	0.3	0.012	-118	34	1186501	Canidae
Lontra_canadensis	0.0117	0	-82	30	1186505	Mustelidae
Procyon_lotor	0.0117	0	-82	30	1186506	Procyonidae
Amphimachairodus_giganteus	8.7	5.333	28	37	1189480	Felidae
Pristifelis_attica	8.7	5.333	28	37	1189481	Felidae
Urocyon_cinereoargenteus	0.126	0.0117	-80	25	1196133	Canidae
Canis_latrans	0.126	0.0117	-80	25	1196134	Canidae
Canis_dirus	0.126	0.0117	-80	25	1196135	Canidae
Tremarctos_floridanus	0.126	0.0117	-80	25	1196136	Ursidae
Ursus_americanus	0.126	0.0117	-80	25	1196137	Ursidae
Procyon_lotor	0.126	0.0117	-80	25	1196138	Procyonidae
Lontra_canadensis	0.126	0.0117	-80	25	1196139	Mustelidae
Spilogale_putorius	0.126	0.0117	-80	25	1196140	Mephitidae
Mephitis_mephitis	0.126	0.0117	-80	25	1196141	Mephitidae
Smilodon_fatalis	0.126	0.0117	-80	25	1196142	Felidae
Lynx_rufus	0.126	0.0117	-80	25	1196143	Felidae
Panthera_onca	0.126	0.0117	-80	25	1196144	Felidae
Panthera_atrox	0.126	0.0117	-80	25	1196145	Felidae
Puma_concolor	0.126	0.0117	-80	25	1196146	Felidae
Puma_lacustris	5.333	3.6	-81	27	1196360	Felidae
Arctonasua_eurybates	10.3	4.9	-81	27	1196367	Procyonidae
Eucyon_davisi	10.3	4.9	-81	27	1196373	Canidae
Canis_dirus	0.126	0.0117	-82	27	1196392	Canidae
Spilogale_putorius	0.126	0.0117	-82	27	1196395	Mephitidae
Procyon_lotor	0.126	0.0117	-82	27	1196397	Procyonidae
Procyon_lotor	0.126	0.0117	-82	27	1196398	Procyonidae
Lontra_canadensis	0.126	0.0117	-82	27	1196399	Mustelidae
Tremarctos_floridanus	0.126	0.0117	-82	27	1196400	Ursidae
Lynx_rufus	0.126	0.0117	-82	27	1196401	Felidae
Canis_dirus	0.126	0.0117	-80	27	1196494	Canidae
Vulpes_vulpes	0.126	0.0117	-80	28	1196542	Canidae
Tremarctos_floridanus	0.126	0.0117	-80	28	1196543	Ursidae
Ursus_americanus	0.126	0.0117	-80	28	1196544	Ursidae
Procyon_lotor	0.126	0.0117	-80	28	1196546	Procyonidae
Spilogale_putorius	0.126	0.0117	-80	28	1196547	Mephitidae
Mephitis_mephitis	0.126	0.0117	-80	28	1196548	Mephitidae
Lontra_canadensis	0.126	0.0117	-80	28	1196549	Mustelidae
Lynx_rufus	0.126	0.0117	-80	28	1196552	Felidae
Panthera_onca	0.126	0.0117	-80	28	1196553	Felidae
Lontra_canadensis	0.126	0.0117	-82	29	1196575	Mustelidae
Procyon_lotor	0.126	0.0117	-81	27	1196890	Procyonidae
Tremarctos_floridanus	0.126	0.0117	-81	27	1196891	Ursidae
Canis_dirus	0.126	0.0117	-81	27	1196892	Canidae
Panthera_onca	0.126	0.0117	-81	27	1196893	Felidae
Lynx_rufus	0.126	0.0117	-81	27	1196894	Felidae
Canis_dirus	0.126	0.0117	-82	29	1196936	Canidae
Canis_rufus	0.126	0.0117	-82	29	1196937	Canidae
Canis_lupus	0.126	0.0117	-82	29	1196938	Canidae
Urocyon_cinereoargenteus	0.126	0.0117	-82	29	1196939	Canidae
Procyon_lotor	0.126	0.0117	-82	29	1196940	Procyonidae
Tremarctos_floridanus	0.126	0.0117	-82	29	1196941	Ursidae
Mustela_frenata	0.126	0.0117	-82	29	1196942	Mustelidae
Mephitis_mephitis	0.126	0.0117	-82	29	1196943	Mephitidae
Spilogale_putorius	0.126	0.0117	-82	29	1196944	Mephitidae
Lynx_rufus	0.126	0.0117	-82	29	1196945	Felidae
Panthera_onca	0.126	0.0117	-82	29	1196946	Felidae
Canis_dirus	0.126	0.0117	-82	29	1197787	Canidae
Canis_lupus	0.126	0.0117	-80	26	1197870	Canidae
Tremarctos_floridanus	0.126	0.0117	-82	29	1198028	Ursidae
Ursus_americanus	0.126	0.0117	-82	29	1198029	Ursidae
Tremarctos_floridanus	0.126	0.0117	-82	29	1198030	Ursidae
Tremarctos_floridanus	0.126	0.0117	-82	29	1198031	Ursidae
Vulpes_vulpes	0.126	0.0117	-122	40	1201178	Canidae
Arctodus_simus	0.126	0.0117	-122	40	1201187	Ursidae
Mephitis_mephitis	0.126	0.0117	-122	40	1201188	Mephitidae
Canis_latrans	0.126	0.0117	-122	40	1201221	Canidae
Canis_lupus	0.126	0.0117	-122	40	1201222	Canidae
Martes_americana	0.126	0.0117	-122	40	1201224	Mustelidae
Mustela_frenata	0.126	0.0117	-122	40	1201225	Mustelidae
Procyon_lotor	0.126	0.0117	-122	40	1201226	Procyonidae
Puma_concolor	0.126	0.0117	-122	40	1201227	Felidae
Spilogale_putorius	0.126	0.0117	-122	40	1201228	Mephitidae
Canis_latrans	0.126	0.0117	-121	38	1201311	Canidae
Mephitis_mephitis	0.126	0.0117	-121	38	1201313	Mephitidae
Puma_concolor	0.126	0.0117	-121	38	1201315	Felidae
Paradaphoenus_tooheyi	30.8	20.43	-103	42	1207884	Amphicyonidae
Nimravus_brachyops	30.8	20.43	-103	42	1207886	Nimravidae
Hyperailurictis_marshi	15.97	13.6	-120	36	1207941	Felidae
Legionarictis_fortidens	15.97	13.6	-120	36	1207943	Mustelidae
Amphicyon_ingens	15.97	13.6	-120	36	1207944	Amphicyonidae
Microtomarctus_conferta	15.97	13.6	-120	36	1207945	Canidae
Borophagus_secundus	10.3	4.9	-104	20	1211736	Canidae
Puma_concolor	0.3	0.012	-118	34	1217008	Felidae
Hyperailurictis_validus	20.43	15.97	-103	42	1217236	Felidae
Hyperailurictis_validus	20.43	15.97	-103	42	1217237	Felidae
Hyperailurictis_validus	15.97	13.6	-103	42	1217238	Felidae
Hyperailurictis_validus	15.97	13.6	-103	42	1217239	Felidae
Hyperailurictis_validus	15.97	13.6	-103	42	1217240	Felidae
Hyperailurictis_validus	15.97	13.6	-103	42	1217241	Felidae
Leptocyon_douglassi	30.8	20.43	-112	46	1217242	Canidae
Leptocyon_douglassi	30.8	20.43	-111	46	1217243	Canidae
Leptocyon_douglassi	30.8	26.3	-102	43	1217244	Canidae
Leptocyon_douglassi	30.8	20.43	-120	44	1217245	Canidae
Leptocyon_vulpinus	30.8	20.43	-119	44	1217246	Canidae
Leptocyon_vulpinus	20.43	15.97	-103	42	1217247	Canidae
Leptocyon_vulpinus	20.43	15.97	-103	42	1217248	Canidae
Leptocyon_gregorii	24.8	20.43	-102	43	1217249	Canidae
Leptocyon_gregorii	24.8	20.43	-104	43	1217250	Canidae
Leptocyon_gregorii	24.8	20.43	-104	43	1217251	Canidae
Leptocyon_gregorii	24.8	20.43	-104	43	1217252	Canidae
Leptocyon_leidyi	20.43	15.97	-103	42	1217253	Canidae
Leptocyon_leidyi	20.43	15.97	-103	42	1217254	Canidae
Leptocyon_leidyi	20.43	15.97	-103	42	1217255	Canidae
Leptocyon_leidyi	24.8	20.43	-103	42	1217256	Canidae
Leptocyon_leidyi	20.43	15.97	-103	42	1217257	Canidae
Leptocyon_leidyi	20.43	15.97	-103	42	1217258	Canidae
Leptocyon_leidyi	20.43	15.97	-103	42	1217259	Canidae
Leptocyon_leidyi	20.43	15.97	-103	42	1217260	Canidae
Leptocyon_leidyi	20.43	15.97	-103	42	1217261	Canidae
Leptocyon_leidyi	15.97	13.6	-103	42	1217262	Canidae
Leptocyon_leidyi	15.97	13.6	-103	42	1217263	Canidae
Leptocyon_leidyi	15.97	13.6	-103	42	1217264	Canidae
Leptocyon_leidyi	15.97	13.6	-102	42	1217265	Canidae
Leptocyon_leidyi	15.97	13.6	-106	35	1217266	Canidae
Leptocyon_leidyi	15.97	13.6	-106	35	1217267	Canidae
Leptocyon_leidyi	15.97	13.6	-117	34	1217268	Canidae
Leptocyon_leidyi	15.97	13.6	-117	34	1217269	Canidae
Leptocyon_leidyi	15.97	13.6	-117	34	1217270	Canidae
Leptocyon_leidyi	15.97	13.6	-117	34	1217271	Canidae
Leptocyon_leidyi	15.97	13.6	-117	34	1217272	Canidae
Leptocyon_leidyi	15.97	13.6	-117	35	1217273	Canidae
Leptocyon_leidyi	15.97	13.6	-115	39	1217274	Canidae
Leptocyon_vafer	15.97	13.6	-100	42	1217275	Canidae
Leptocyon_vafer	15.97	13.6	-99	42	1217276	Canidae
Leptocyon_vafer	15.97	13.6	-100	42	1217277	Canidae
Leptocyon_vafer	15.97	13.6	-100	42	1217278	Canidae
Leptocyon_vafer	15.97	13.6	-100	42	1217279	Canidae
Leptocyon_vafer	15.97	13.6	-100	42	1217280	Canidae
Leptocyon_vafer	13.6	10.3	-100	42	1217281	Canidae
Leptocyon_vafer	13.6	10.3	-100	42	1217282	Canidae
Leptocyon_vafer	13.6	10.3	-100	42	1217283	Canidae
Leptocyon_vafer	13.6	10.3	-100	42	1217284	Canidae
Leptocyon_vafer	13.6	10.3	-100	42	1217285	Canidae
Leptocyon_vafer	15.97	10.3	-102	42	1217286	Canidae
Leptocyon_vafer	13.6	10.3	-99	39	1217287	Canidae
Leptocyon_vafer	15.97	13.6	-106	35	1217288	Canidae
Leptocyon_vafer	23.03	5.333	-106	35	1217289	Canidae
Leptocyon_vafer	23.03	5.333	-107	36	1217290	Canidae
Leptocyon_vafer	23.03	5.333	-106	35	1217291	Canidae
Leptocyon_vafer	13.6	10.3	-107	36	1217292	Canidae
Leptocyon_vafer	23.03	5.333	-107	35	1217293	Canidae
Leptocyon_vafer	23.03	5.333	-107	36	1217294	Canidae
Leptocyon_vafer	15.97	10.3	-107	35	1217295	Canidae
Leptocyon_vafer	13.6	10.3	-117	38	1217296	Canidae
Leptocyon_matthewi	13.6	10.3	-100	42	1217297	Canidae
Leptocyon_matthewi	13.6	10.3	-100	43	1217298	Canidae
Leptocyon_matthewi	13.6	10.3	-100	43	1217302	Canidae
Leptocyon_matthewi	13.6	10.3	-100	42	1217303	Canidae
Leptocyon_matthewi	13.6	4.9	-100	42	1217304	Canidae
Leptocyon_matthewi	13.6	10.3	-100	42	1217305	Canidae
Leptocyon_matthewi	13.6	10.3	-100	42	1217306	Canidae
Leptocyon_matthewi	13.6	4.9	-100	42	1217307	Canidae
Leptocyon_matthewi	13.6	10.3	-100	42	1217308	Canidae
Leptocyon_matthewi	13.6	10.3	-100	42	1217309	Canidae
Leptocyon_matthewi	13.6	10.3	-100	42	1217310	Canidae
Leptocyon_matthewi	13.6	10.3	-100	42	1217311	Canidae
Leptocyon_matthewi	13.6	10.3	-100	42	1217312	Canidae
Leptocyon_matthewi	13.6	10.3	-103	42	1217341	Canidae
Leptocyon_matthewi	13.6	10.3	-107	36	1217342	Canidae
Leptocyon_matthewi	13.6	10.3	-118	37	1217343	Canidae
Leptocyon_tejonensis	13.6	10.3	-118	35	1217346	Canidae
Vulpes_kernensis	13.6	10.3	-118	35	1217351	Canidae
Vulpes_stenognathus	1.8	0.3	-117	43	1217352	Canidae
Vulpes_stenognathus	10.3	4.9	-119	44	1217353	Canidae
Vulpes_stenognathus	10.3	4.9	-117	43	1217354	Canidae
Vulpes_stenognathus	10.3	4.9	-117	43	1217355	Canidae
Vulpes_stenognathus	10.3	4.9	-103	42	1217356	Canidae
Vulpes_stenognathus	10.3	4.9	-100	36	1217357	Canidae
Vulpes_stenognathus	10.3	4.9	-101	35	1217358	Canidae
Vulpes_stenognathus	10.3	4.9	-102	40	1217359	Canidae
Vulpes_stenognathus	10.3	4.9	-110	32	1217360	Canidae
Vulpes_stenognathus	11.62	7.246	-81	27	1217361	Canidae
Metalopex_merriami	10.3	4.9	-117	41	1217362	Canidae
Metalopex_merriami	23.03	5.333	-120	44	1217363	Canidae
Metalopex_merriami	10.3	4.9	-116	42	1217364	Canidae
Metalopex_merriami	13.6	10.3	-118	35	1217369	Canidae
Metalopex_merriami	23.03	5.333	-100	40	1217388	Canidae
Metalopex_macconnelli	23.03	5.333	-112	34	1217396	Canidae
Metalopex_macconnelli	23.03	5.333	-112	34	1217397	Canidae
Metalopex_bakeri	10.3	4.9	-100	36	1217398	Canidae
Urocyon_galushai	4.9	1.8	-101	34	1217399	Canidae
Urocyon_minicephalus	1.8	0.3	-82	29	1217400	Canidae
Cerdocyon_texanus	4.9	1.8	-102	35	1217402	Canidae
Cerdocyon_avius	4.9	1.8	-109	23	1217404	Canidae
Chrysocyon_nearcticus	4.9	1.8	-117	33	1217407	Canidae
Eucyon_skinneri	13.6	10.3	-100	42	1217410	Canidae
Eucyon_davisi	10.3	4.9	-117	41	1217411	Canidae
Eucyon_davisi	10.3	4.9	-82	29	1217412	Canidae
Eucyon_davisi	10.3	4.9	-102	35	1217413	Canidae
Eucyon_davisi	10.3	4.9	-110	32	1217414	Canidae
Eucyon_davisi	10.3	4.9	-120	37	1217415	Canidae
Eucyon_davisi	10.3	4.9	-122	37	1217416	Canidae
Eucyon_davisi	10.3	4.9	-108	28	1217417	Canidae
Canis_ferox	10.3	4.9	-101	36	1217418	Canidae
Canis_ferox	10.3	4.9	-113	34	1217419	Canidae
Canis_ferox	10.3	4.9	-110	32	1217420	Canidae
Canis_ferox	10.3	4.9	-108	28	1217421	Canidae
Canis_ferox	4.9	1.8	-100	37	1217422	Canidae
Canis_lepophagus	4.9	1.8	-98	42	1217423	Canidae
Canis_lepophagus	4.9	1.8	-118	43	1217424	Canidae
Canis_lepophagus	0.3	0.012	-82	28	1217425	Canidae
Canis_edwardii	4.9	1.8	-101	34	1220316	Canidae
Canis_edwardii	4.9	1.8	-100	42	1220317	Canidae
Canis_edwardii	4.9	1.8	-98	42	1220325	Canidae
Canis_edwardii	4.9	1.8	-82	29	1220326	Canidae
Canis_edwardii	1.8	0.3	-97	42	1220328	Canidae
Canis_edwardii	1.8	0.3	-100	40	1220329	Canidae
Canis_edwardii	1.8	0.3	-101	40	1220330	Canidae
Canis_edwardii	1.8	0.3	-100	40	1220333	Canidae
Canis_edwardii	1.8	0.3	-100	40	1220334	Canidae
Canis_edwardii	1.8	0.3	-117	43	1220335	Canidae
Canis_edwardii	1.8	0.3	-99	33	1220336	Canidae
Canis_edwardii	23.03	5.333	-81	27	1220337	Canidae
Canis_edwardii	4.9	1.8	-114	31	1220339	Canidae
Canis_latrans	1.8	0.3	-98	40	1220340	Canidae
Canis_latrans	1.8	0.3	-79	38	1220342	Canidae
Canis_latrans	1.8	0.3	-105	39	1220343	Canidae
Canis_armbrusteri	1.8	0.3	-100	37	1220344	Canidae
Canis_latrans	1.8	0.3	-102	42	1220345	Canidae
Canis_latrans	1.8	0.3	-102	42	1220346	Canidae
Canis_dirus	1.8	0.3	-102	42	1220347	Canidae
Canis_dirus	1.8	0.3	-98	40	1220348	Canidae
Xenocyon_lycaonoides	0.781	0.126	-139	67	1220351	Canidae
Cuon_alpinus	0.126	0.0117	-99	24	1220352	Canidae
Albanosmilus_whitfordi	13.6	10.3	-117	35	1220517	Barbourofelidae
Barbourofelis_fricki	10.3	4.9	-119	39	1221945	Barbourofelidae
Delotrochanter_major	24.8	20.43	-104	43	1224520	Amphicyonidae
Temnocyon_altigenis	30.8	20.43	-120	44	1224526	Amphicyonidae
Delotrochanter_oryktes	24.8	20.43	-103	42	1224582	Amphicyonidae
Delotrochanter_oryktes	24.8	20.43	-103	42	1224583	Amphicyonidae
Craterogale_simus	20.43	15.97	-102	42	1224585	Mustelidae
Daphoenus_vetus	33.9	33.3	-103	42	1224677	Amphicyonidae
Rudiocyon_amplidens	30.8	20.43	-119	44	1224679	Amphicyonidae
Panthera_atrox	2.588	0.0117	-91	31	1226562	Felidae
Ursus_americanus	2.588	0.0117	-91	31	1226569	Ursidae
Ursus_maritimus	0.0117	0	-166	53	1228517	Ursidae
Enhydra_lutris	0.0117	0	-166	53	1228518	Mustelidae
Canis_lupus	0.0117	0	-29	82	1230888	Canidae
Vulpes_lagopus	0.0117	0	-29	82	1230889	Canidae
Ursus_maritimus	0.0117	0	-29	82	1230890	Ursidae
Ursus_maritimus	0.0117	0	-37	65	1231877	Ursidae
Lynx_rufus	0.126	0.0117	-113	46	1231896	Felidae
Mustela_frenata	0.126	0.0117	-112	46	1231911	Mustelidae
Puma_concolor	0.0117	0	-113	46	1231933	Felidae
Ursus_arctos	0.0117	0	-113	46	1231934	Ursidae
Vulpes_vulpes	0.0117	0	-113	46	1231935	Canidae
Canis_latrans	0.0117	0	-113	46	1231936	Canidae
Canis_lupus	0.0117	0	-113	46	1231937	Canidae
Ursus_maritimus	1.806	0.781	11	78	1234795	Ursidae
Ursus_maritimus	0.126	0.0117	-15	81	1234798	Ursidae
Ursus_maritimus	0.0117	0	-14	81	1234806	Ursidae
Canis_lupus	0.0117	0	-14	81	1234807	Canidae
Ursus_maritimus	0.0117	0	-64	80	1234833	Ursidae
Ursus_maritimus	0.0117	0	-65	80	1234834	Ursidae
Vulpes_lagopus	0.126	0.0117	6	62	1234858	Canidae
Ursus_americanus	2.588	0.0117	-91	32	1235465	Ursidae
Ursus_maritimus	0.0117	0	-33	81	1235472	Ursidae
Ursus_maritimus	0.0117	0	5	58	1235476	Ursidae
Osmotherium_spelaeum	1.8	0.3	-75	40	1237482	Mephitidae
Arctodus_pristinus	1.8	0.3	-75	40	1237484	Ursidae
Osmotherium_spelaeum	1.8	0.3	-75	40	1237485	Mephitidae
Osmotherium_spelaeum	1.8	0.3	-75	40	1237486	Mephitidae
Smilodon_gracilis	1.8	0.3	-75	40	1237487	Felidae
Hesperocyon_gregarius	33.9	33.3	-102	43	1240823	Canidae
Palaeogale_sectoria	33.9	33.3	-102	43	1240826	Palaeogalidae
Alopecocyon_leardi	13.6	10.3	-119	34	1241377	Ailuridae
Martes_occulta	10.3	4.9	-119	44	1241730	Mustelidae
Enhydra_reevei	3.6	0.781	1	52	1254617	Mustelidae
Cynelos_malasi	30.8	20.43	-117	33	1263527	Amphicyonidae
Cynarctoides_whistleri	20.43	15.97	-117	33	1263585	Canidae
Phlaocyon_taylori	30.8	20.43	-117	33	1263735	Canidae
Leptocyon_vulpinus	30.8	20.43	-117	33	1263736	Canidae
Phlaocyon_leucosteus	20.43	15.97	-104	42	1263790	Canidae
Ailuropoda_melanoleuca	2.588	0.0117	96	22	1264928	Ursidae
Paralutra_jaegeri	11.1	9.7	20	48	1265873	Mustelidae
Ursavus_primaevus	11.1	9.7	20	48	1265875	Ursidae
Ursavus_brevirhinus	11.1	9.7	20	48	1265876	Ursidae
Enhydra_lutris	0.0117	0	161	53	1268066	Mustelidae
Hemicyon_barbouri	13.6	10.3	-102	43	1269161	Ursidae
Borophagus_secundus	10.3	4.9	-99	35	1281610	Canidae
Temnocyon_fingeruti	30.8	20.43	-119	44	1282372	Amphicyonidae
Desmocyon_thomsoni	30.8	20.43	-119	44	1282378	Canidae
Desmocyon_thomsoni	23.03	5.333	-119	44	1282386	Canidae
Vulpes_vulpes	0.0117	0	106	52	1287082	Canidae
Lutra_lutra	0.0117	0	106	52	1287083	Mustelidae
Martes_zibellina	0.0117	0	106	52	1287084	Mustelidae
Phlaocyon_taylori	30.8	20.43	-117	33	1303808	Canidae
Desmocyon_thomsoni	20.43	15.97	-117	33	1303809	Canidae
Metatomarctus_canavus	20.43	15.97	-117	33	1303810	Canidae
Mustela_frenata	0.126	0.0117	-99	24	1304671	Mustelidae
Borophagus_diversidens	4.9	1.8	-109	23	1304673	Canidae
Puma_lacustris	4.9	1.8	-109	23	1304675	Felidae
Buisnictis_metabatos	4.9	1.8	-109	23	1304676	Mephitidae
Nimravus_intermedius	37.2	33.9	111	43	1305319	Nimravidae
Cynarctus_crucidens	13.6	4.9	-120	46	1307541	Canidae
Borophagus_secundus	10.3	4.9	-102	21	1307639	Canidae
Vulpes_vulpes	0.0117	0	12	38	1308490	Canidae
Trocharion_albanense	15.97	13.82	10	48	1309585	Mustelidae
Palaeogale_sectoria	33.9	28.4	105	39	1310174	Palaeogalidae
Palaeogale_sectoria	33.9	28.4	105	39	1310175	Palaeogalidae
Eucyon_monticinensis	11.608	5.333	7	44	1310562	Canidae
Pristifelis_attica	11.608	5.333	7	44	1310563	Felidae
Palaeogale_sectoria	33.9	28.4	101	45	1310765	Palaeogalidae
Palaeogale_sectoria	33.9	28.4	101	45	1310766	Palaeogalidae
Canis_lupus	0.0117	0	149	74	1310775	Canidae
Vulpes_lagopus	0.0117	0	149	74	1310776	Canidae
Ursus_maritimus	0.0117	0	149	74	1310777	Ursidae
Canis_lupus	0.0117	0	149	74	1310781	Canidae
Canis_lupus	0.0117	0	-169	66	1310790	Canidae
Vulpes_lagopus	0.0117	0	-169	66	1310791	Canidae
Ursus_arctos	0.0117	0	-169	66	1310793	Ursidae
Canis_lupus	0.0117	0	-170	66	1310800	Canidae
Vulpes_lagopus	0.0117	0	-170	66	1310801	Canidae
Ursus_arctos	0.0117	0	-170	66	1310803	Ursidae
Ursus_maritimus	0.0117	0	-161	55	1310804	Ursidae
Enhydra_lutris	0.0117	0	-152	57	1310820	Mustelidae
Enhydra_lutris	0.0117	0	-153	56	1310825	Mustelidae
Enhydra_lutris	0.0117	0	-153	56	1310830	Mustelidae
Enhydra_lutris	0.0117	0	-153	56	1310835	Mustelidae
Ursus_maritimus	0.0117	0	-170	63	1310838	Ursidae
Ursus_maritimus	0.0117	0	-170	63	1310844	Ursidae
Ursus_maritimus	0.0117	0	-170	63	1310851	Ursidae
Ursus_maritimus	0.0117	0	-170	63	1310863	Ursidae
Ursus_maritimus	0.0117	0	-158	70	1310867	Ursidae
Ursus_maritimus	0.0117	0	-158	70	1310872	Ursidae
Ursus_maritimus	0.0117	0	-158	70	1310877	Ursidae
Ursus_maritimus	0.0117	0	-139	69	1310882	Ursidae
Ursus_arctos	0.0117	0	-80	75	1310905	Ursidae
Ursus_maritimus	0.0117	0	-80	75	1310907	Ursidae
Ursus_maritimus	0.0117	0	-80	75	1310910	Ursidae
Ursus_maritimus	0.0117	0	-80	75	1310913	Ursidae
Ursus_maritimus	0.0117	0	-97	76	1310920	Ursidae
Ursus_maritimus	0.0117	0	-67	80	1310926	Ursidae
Ursus_maritimus	0.0117	0	-83	65	1310966	Ursidae
Ursus_maritimus	0.0117	0	-83	65	1310969	Ursidae
Ursus_maritimus	0.0117	0	-44	83	1310994	Ursidae
Ursus_maritimus	0.0117	0	-44	83	1310997	Ursidae
Ursus_maritimus	0.0117	0	-44	83	1311004	Ursidae
Nimravus_intermedius	37.2	33.9	108	43	1311112	Nimravidae
Amphicyon_major	23.03	11.608	-2	40	1313284	Amphicyonidae
Ursus_maritimus	0.0117	0	-170	63	1314667	Ursidae
Canis_lupus	0.0117	0	-170	63	1314668	Canidae
Palaeogale_sectoria	33.9	28.4	101	45	1315317	Palaeogalidae
Ursus_americanus	0.0117	0	-70	41	1315329	Ursidae
Neovison_vison	0.0117	0	-70	41	1315333	Mustelidae
Mephitis_mephitis	0.0117	0	-70	41	1315334	Mephitidae
Ursus_americanus	0.0117	0	-70	43	1315366	Ursidae
Lontra_canadensis	0.0117	0	-70	43	1315367	Mustelidae
Neovison_vison	0.0117	0	-70	43	1315368	Mustelidae
Martes_americana	0.0117	0	-70	43	1315369	Mustelidae
Brachypsalis_modicus	15.97	13.6	-102	42	1317390	Mustelidae
Hyperailurictis_marshi	15.97	13.6	-102	42	1317391	Felidae
Hyperailurictis_stouti	15.97	13.6	-102	42	1317392	Felidae
Borophagus_hilli	4.9	1.8	-80	33	1327693	Canidae
Cynarctus_wangi	15.97	13.6	-76	38	1328725	Canidae
Lontra_weiri	5.333	2.588	-114	42	1341290	Mustelidae
Tomarctus_brevirostris	15.97	13.6	-117	39	1343133	Canidae
Alopecocyon_parverratis	15.97	13.6	-117	39	1343134	Ailuridae
Negodiaetictis_rugatrulleum	15.97	13.6	-117	39	1343135	Mustelidae
Alopecocyon_parverratis	15.97	13.6	-117	39	1343136	Ailuridae
Brevimalictis_chikasha	15.97	13.6	-117	39	1343158	Mustelidae
Brevimalictis_chikasha	15.97	13.6	-117	39	1343159	Mustelidae
Nimravus_intermedius	33.9	28.4	1	44	1348116	Nimravidae
Felis_silvestris	0.126	0	23	37	1348472	Felidae
Lynx_lynx	0.126	0	23	37	1348473	Felidae
Vulpes_vulpes	0.126	0	23	37	1348474	Canidae
Ursus_spelaeus	2.588	0.0117	23	37	1348681	Ursidae
Hyaenictis_graeca	11.608	5.333	23	38	1348703	Hyaenidae
Pachycrocuta_brevirostris	11.608	0.781	0	-26	1350251	Hyaenidae
Canis_etruscus	11.608	0.781	0	40	1350252	Canidae
Canis_lupus	2.588	0.0117	23	44	1350564	Canidae
Vulpes_vulpes	2.588	0.0117	23	50	1350566	Canidae
Ursus_spelaeus	2.588	0.0117	23	44	1350567	Ursidae
Ursus_spelaeus	2.588	0.0117	23	44	1350568	Ursidae
Pliocrocuta_perrieri	2.588	0.0117	23	40	1350571	Hyaenidae
Felis_silvestris	2.588	0.0117	23	40	1350573	Felidae
Martes_foina	0.126	0.0117	24	35	1350624	Mustelidae
Meles_meles	0.126	0.0117	24	35	1350625	Mustelidae
